Cycle ID,Cycle Period,Cycle Name,Project Number,Operation Name,Execution Agency,Team Leader,Operation Type,Lending Instrument,Borrower,Operation Number,Sector,Operation Stage,Country Name,PMR Required,Related Operations,Objective,Impact Category,Risk Rating,Safeguard Performance Rationale,Safeguard Performance,Is Reformulated,Reformulation Date
25,September Cycle,First period Jan-Jun 2017 (25),BR-L1376,Strengthening health management in the State of São Paulo,Secretaria de Estado da Saúde do São Paulo,"ROCHA,MARCIA GOMES",Loan Operation,Investment Loan,ESTADO DO SAO PAULO,3051/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1376,"The overall objective is to contribute to the improvement of health conditions of the population, through the strengthening of Health Services Network.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BR-L1378,Strengthening Social Inclusion and Health Services Networks PROREDES,Estado do Sergipe,"ROCHA,MARCIA GOMES",Loan Operation,Investment Loan,ESTADO DO SERGIPE,3246/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Approved,Brazil,0,BR-L1378,"The Program ""Strengthening Social Inclusion and Health Services Networks- PROREDES"" aims to promote the consolidation of the health reform through the qualification of management processes on a sustainable way, addressing the improvement of living conditions of the population of the State of Sergipe. At the same time the Program aims to reduce inequality and inequity.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BR-L1389,Strengthening the Unified Health System in Salvador,SECRETARIA DA SAUDE DO ESTADO DA BAHIA,"MAC ARTHUR,IAN WILLIAM",Loan Operation,Investment Loan,ESTADO DA BAHIA,3262/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1389,"The main objective of the program is to improve the health conditions of the population of the State of Bahia, especially in the metropolitan region of Salvador (RMS). It hopes to achieve this goal through the organization of an integrated network of health services with a focus on primary health care as a gateway to expand access, quality, continuity and efficiency of the services of the Unified Health System (SUS",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BR-L1406,Support of Social Reforms in Ceara - PROARES III,SECRETARIA DO TRABALHO E DESENVOLVIMENTOSOCIAL - STDS CEARA,"OCHOA,FRANCISCO JOSE",Loan Operation,Investment Loan,ESTADO DE CEARA,3408/OC-BR,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1406,"The main objective of PROARES III is to reduce vulnerability and social risk of individuals and families living in the poorest municipalities in Ceara, through their inclusion in differentiated social services and through employment. To do this, the program will develop and implement actions to promote access, improve infrastructure and quality of social services and productive inclusion, respectively for children, youth at risk, poor and vulnerable families and informal workers",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BR-L1408,Program for the Expansion and Improvement of Specialized Health Care in the State of Ceará II ¿ PROEXMAES II,SECRETARIA DE SAUDE DO ESTADO DO CEARA,"MAC ARTHUR,IAN WILLIAM",Loan Operation,Investment Loan,ESTADO DE CEARA,3703/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Approved,Brazil,0,BR-L1408,"The objective of the program is to help improve the health status of the population of Ceará by
increasing service accessibility and quality and improving the performance of the Unified Public Health System by consolidating the
health care network approach in the state.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BR-L1414,Program for Strengthening Social Inclusion and Healthcare Networks ¿ PROREDES Fortaleza,PREFECTURA MUNICIPAL DE FORTALEZA,"MAC ARTHUR,IAN WILLIAM",Loan Operation,Investment Loan,MUNICIPIO DE FORTALEZA,3678/OC-BR,HEALTH-HEALTH SERVICES,Approved,Brazil,0,BR-L1414,"The overall objective of the Program is to promote the reduction of social inequality, by implementing mechanisms and actions that contribute to the full development of the youth of Fortaleza, specifically favoring youth at risk and facing social vulnerability, as well as through investments to ensure the integrity of health care, improving access to specialized services for medium and high complexity and to hospitalization of youth and their families.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BR-L1415,Strengthening Unified Health System in São Bernardo do Campo,SECRETARIA DE SAUDE DE SAO BERNARDO DO CAMPO,"ROCHA,MARCIA GOMES",Loan Operation,Investment Loan,PREFEITURA DO MUNICIPIO SAO BERNARDO DO CAMPO,3400/OC-BR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Brazil,0,BR-L1415,"The program aims to reorganize the health networks in São Bernardo do Campo, in particular the hospital services, urgency and emergency services and maternity health services.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),DR-L1047,Support to the Social Protection Program - Third Fase,GABINETE DE COORDINACIÓN DE POLÍTICAS SOCIALES DE LA REPÚBLICA,"GONZALEZ ACERO,CAROLINA",Loan Operation,Investment Loan,REPUBLICA DOMINICANA,2623/OC-DR,SOCIAL INVESTMENT,Disbursing (From eligibility until all the Operations are closed),Dominican Republic,0,DR-L1047,"The objective of this operation is to continue supporting the improvements of the quality of health services promoted by the Solidaridad program. The project will support the country strategy expected results by contributing towards the reduction of the Social Protection Safety Net administrative costs and by improving the levels of nutrition, health and education of children and youth belonging to the poorest families.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),DR-L1053,Support for Consolidation of the Social Protection System,GABINETE DE COORDINACIÓN DE POLÍTICAS SOCIALES DE LA REPÚBLICA,"GONZALEZ ACERO,CAROLINA",Loan Operation,Investment Loan,REPUBLICA DOMINICANA,2733/OC-DR,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Dominican Republic,0,DR-L1053,"The goal of this operation is to increase the investments poor Dominican families make in terms of their human capital stock (health, nutrition and education). The operation has three specific objectives: (i) to endow Solidaridad with an efficient process for verifying conditionalities, led by the Ministries of Public Health and Education, with lower transaction costs for them; (ii) to increase the quality of first-level health services delivered to Solidaridad beneficiaries; and (iii) to generate operational and analytic lessons for ongoing improvement of Solidaridad.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),DR-L1059,"Support for the program ""progressing with Solidarity""",GABINETE DE COORDINACIÓN DE POLÍTICAS SOCIALES DE LA REPÚBLICA,"GONZALEZ ACERO,CAROLINA",Loan Operation,Investment Loan,REPUBLICA DOMINICANA,2972/OC-DR,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Dominican Republic,0,DR-L1059,"The Project will support the Social Protection System to improve efficiency and effectiveness of social assistance spending. Specific objectives are: i) to support conditional cash transfer, Progresando con Solidaridad, improving consumption levels of poor household and promoting access to health care and education services; ii) to improve job insertion opportunities for youth; and iii) to support strengthening of the Monitoring and Evaluation System.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),DR-L1067,Strengthening of the Management for Results of the Sector Health in Dominican Re,SECRETARIA DE ESTADO DE SALUD PUBLICA Y ASISTENCIA SOCIAL,"DISTRUTTI,MARCELLA",Loan Operation,Investment Loan,REPUBLICA DOMINICANA,2973/OC-DR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Dominican Republic,0,DR-L1067,"The overall project objective is to increase the efficiency and effectiveness of health spending allocated to the most vulnerable population of RD. The specific objectives are: (i) to improve the allocation of health spending by expanding the results-based financing, with special emphasis on primary care; (ii) contribute to decreased maternal morbidity and infant mortality by expanding strategy management improvements in health services in secondary and tertiary levels; y (iii) support the Ministry of Health in conducting sector through institutional strengthening and development of monitoring and evaluation tools for decision-making.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),DR-L1069,Program to Support Strengthening of Health Sector Management,Ministerio de Salud Publica y AsistenciaSocial,"DISTRUTTI,MARCELLA",Loan Operation,Investment Loan,REPUBLICA DOMINICANA,3207/OC-DR,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Dominican Republic,0,DR-L1069,"The objective of this operation is to improve the efficiency and effectiveness of public health spending aimed at the most vulnerable population of the Dominican Republic, ensuring continued access to quality services, catered to the epidemiological profile of the population, in all levels of care (primary, secondary and tertiary).",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),EC-L1076,Support the Extension of Social Protection and Comprehensive Health Care,MINISTERIO DE SALUD PUBLICA,"JOHANNSEN,JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2431/OC-EC,HEALTH,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1076,"The general objective of the Program is to help improve health conditions of Ecuador's vulnerable population, by: i) improving the supply and quality of health services through strengthening the resolution capability and the articulation of the Ministry of Health operating units, in the framework of the Comprehensive Healthcare Model (emphasizing primary and basic secondary care), y (ii) the strenthening of the Integrated Health System, which contains both administrative/management and health statistical information generated by the Ministry of Health.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),EC-L1107,Program to Support Integrated Early Childhood Development,MINISTERIO COORDINADOR DE DESARROLLO SOCIAL,"JOHANNSEN,JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2787/OC-EC,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Fully Disbursed,Ecuador,0,EC-L1107,"The Program's objective is to contribute to the overall development of children under 5 years of age who live in the country's most vulnerable parishes, through the consolidation of the Strategy for Integrated Early Child Development, a comprehensive model of care with a territorial, intercultural and gender sensitive approach, that includes the coordinated provision of maternal and child health services, early child development services, and early education for the population under 5 years of age.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),EC-L1129,Strengthen Social Intersectoral Coordination Program,"MINISTERIO COORDINADOR DE DESARROLLO SOCIAL, Servicio de Gestión Inmobiliaria del Sector Público","JOHANNSEN,JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"3341/OC-EC, 3341/OC-EC-1, 3341/OC-EC-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1129,"The objective of the program is to strengthen the intersector coordination of the social sectors, by physically grouping together all the social sector ministries as well as developing and implementing an intersector coordination model that integrates processes and systems, permiting a better articulation at the national and local level.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),ES-G1002,Mesoamerican Health Facility 2015- Second Individual Operation,MINISTERIO DE SALUD,"SANCHEZ,MARIA DENI",Investment Grants,,,"GRT/HE-14650-ES, GRT/HE-14651-ES",HEALTH-PRIMARY HEALTH CARE,Disbursing (From eligibility until all the Operations are closed),El Salvador,1,ES-G1002,"The project's goal is to close the gap in health coverage and quality for the poorest 20% of the population through proven cost-effective interventions to achieve the increase in the number of births attended by skilled personnel, attention obstetric emergencies, proper growth monitoring, improved child nutrition among others.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),ES-L1095,Integrated Health Program II,MINISTERIO DE SALUD,"SANCHEZ,MARIA DENI",Loan Operation,Investment Loan,REPUBLICA DE EL SALVADOR,"3608/OC-ES, 3608/OC-ES-1, 3608/OC-ES-2",HEALTH-HEALTH SYSTEM STRENGTHENING,Approved/Pending Eligibility,El Salvador,0,ES-L1095,"To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),GU-G1002,Mesoamerican Health Facility 2015 - Guatemala Second Individual Operation,Ministerio de Salud Publica y AsistenciaSocial,"PEREZ EXPOSITO,ANA",Investment Grants,,,"GRT/HE-15451-GU, GRT/HE-15452-GU",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Guatemala,1,GU-G1002,"It is to reduce morbidity and maternal, infant and child mortality through a strategy of comprehensive health care to improve access, utilization and quality of services for maternal, reproductive, neonatal and child health in 31 municipalities in the country's poorest departments. The specific objectives are: (i) increase the effective coverage (availability, use and quality) of health and nutrition; (ii) encourage the use of services with interventions that address barriers to the demand; (iii) improve specific health and nutrition practices at home; and (iv) strengthening the MOH organizational systems key to achieving the goals.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),GU-L1009,Strengthening Hospital Network Program,Ministerio de Salud Publica y AsistenciaSocial,"PEREZ EXPOSITO,ANA",Loan Operation,Investment Loan,REPUBLICA DE GUATEMALA,1852/OC-GU,HEALTH-HEALTH SERVICES,Fully Disbursed,Guatemala,0,GU-L1009,"This investment operation support the Government initiatives in order to contribute to the development of health conditions of the Guatemalan population, through the strenghtening of this purpose and the investments of the hospital network program.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),GU-L1022,Improved Access and Quality of Health and Nutrition Services - Phase I,Ministerio de Salud Publica y AsistenciaSocial,"PEREZ EXPOSITO,ANA",Loan Operation,Investment Loan,REPUBLICA DE GUATEMALA,2328/BL-GU,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Guatemala,0,GU-L1022,"Specific objectives include: (i) strengthen the supply of primary and secondary health services (ii) improve education and attention nutrition program, with emphasis on community levels (iii) expand the coverage of human resources in health and nutrition (primary and secondary health care) and iv) strengthen the capacity of the MSPAS in terms of information systems, and monitoring and evaluation.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),GY-L1058,Support to Improve Maternal and Child Health,MINISTRY OF HEALTH,"DISTRUTTI,MARCELLA",Loan Operation,Investment Loan,COOPERATIVE REPUBLIC OF GUYANA,3779/BL-GY,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Guyana,0,GY-L1058,"The operation will support among other activities: (i) quality improvements to maternal, neonatal, child, and reproductive health services at the primary as well as at the hospital level focusing on the areas with the highest concentrations of deaths: the focus here will also be on strengthening, among other strategies, Essential Neonatal Obstetrical Care (ENOC) and Emergency Obstetrical Neonatal Care (EONC); (ii) strengthening health service delivery capacity to increase coverage and use/demand for certain services and strengthen practices by the target population. Capacity building will also support the delivery of effective counseling services towards behavior change related to care-seeking for early prenatal and post-natal controls and attitudes towards institutional deliveries; and (iii) implementation of innovative financing schemes to overcome demand side barriers (such as transport related costs to access institutional delivery) faced by the targeted population and implementation of a reward system for improved performance by service providers",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),HO-G1003,Second Individual Operation Mesoamerican Health Facility 2015,SECRETARIA DE SALUD,"GODOY,HUGO DANILO",Investment Grants,,,"GRT/HE-14661-HO, GRT/HE-14662-HO",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Honduras,1,HO-G1003,"To achieve these goals MHI will focus on three objectives: 1. Increase the supply, quality and utilization of basic health services in the target population, 2. Create sustained political and financial commitment for closing the health equity gap in the target population, and 3. Increase the availability and the use of evidence for pro-poor policy and decision-making.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),HO-L1072,Mother and Child Hospital Network Strengthening Program,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL,"GODOY,HUGO DANILO",Loan Operation,Investment Loan,REPUBLICA DE HONDURAS,2743/BL-HO,HEALTH-HEALTH SERVICES,Fully Disbursed,Honduras,0,HO-L1072,"The general objective of the program will be to contribute to reducing maternal and infant mortality in the departments of Intibucá, Lempira, and Valle by cutting maternal and neonatal hospital mortality rates in these three departments¿ area hospitals and their referral network. Specifically, the project aims to improve the coverage and quality of maternal and child hospital care in the three hospitals so as to significantly increase the rates of institutional births, improve care for mothers and newborns during the postpartum period, and enhance resolution capacity in obstetric and neonatal complications.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),HO-L1087,Social Safety Net Support Program II,PROGRAMA DE ASIGNACION FAMILIAR,"TEJERINA,LUIS R.",Loan Operation,Investment Loan,REPUBLICA DE HONDURAS,2937/BL-HO,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Fully Disbursed,Honduras,0,HO-L1087,"The general objective of the program is to help beneficiary families build up their human capital and boost their consumption levels. The specific objectives are: (i) to increase the use of education, health, and nutrition services by pregnant women and young people under 18 years of age; (ii) to boost consumption through targeted conditional cash transfers; (iii) to increase the availability of middle-school education (grades 7 to 9) in targeted rural areas; and (iv) to make program management more efficient.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),HO-L1090,Program for Improved Accessibility and Quality of Health Services and Networks,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL,"GODOY,HUGO DANILO",Loan Operation,Investment Loan,REPUBLICA DE HONDURAS,2943/BL-HO,HEALTH-PRIMARY HEALTH CARE,Fully Disbursed,Honduras,0,HO-L1090,"The objective of the program is to support the Ministry of Health (SESAL) in improving the coverage and quality of health services through the decentralized management modality, giving priority to the populations of the country¿s poorest municipios and strengthening implementation of the family- and community-based comprehensive health care model. The expected outcomes are: (i) improved access to, and quality of, the guaranteed package of services for the project¿s beneficiary population; (ii) strengthened maternal and child health networks in the beneficiary municipios and departments; and (iii) improved institutional capacity of SESAL to set policy, provide leadership, and manage the health services provided through management bodies under the decentralized management modality.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),HO-L1093,Social Protection System Support Program I,"SECRETARÍA DE DESARROLLO E INCLUSIÓN SOCIAL, GOBIERNO DE LA REPÚBLICA DE HONDURA","TEJERINA,LUIS R.",Loan Operation,Investment Loan,REPUBLICA DE HONDURAS,3371/BL-HO,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Honduras,0,HO-L1093,"The overall objective of the program is to foster the accumulation of human capital in families in extreme poverty. The specific objectives are: (i) promote the formation of human capital through the use of education services, health and nutrition, (ii) support the consumption of beneficiary households, (iii) strengthen and consolidate processes to increase efficiency, and (iv) support the strengthening of Ministry of Social Development by supporting the design and implementation of the ""Estrategia Vivir Mejor""(EVM)",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),HO-L1105,Program to Support the Social Inclusion Network with Priority in Western Honduras,"SECRETARIA DE SALUD, SECRETARÍA DE DESARROLLO E INCLUSIÓN SOCIAL, GOBIERNO DE LA REPÚBLICA DE HONDURA","TEJERINA,LUIS R.",Loan Operation,Investment Loan,REPUBLICA DE HONDURAS,"3723/BL-HO, 3723/BL-HO-1, 3723/BL-HO-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Approved/Pending Eligibility,Honduras,0,HO-L1105,"The program objective is to support human capital development through a comprehensive effort to
alleviate poverty and improve access to health services in the poorest municipios of Honduras, giving priority to the municipios of
western Honduras.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),HO-L1182,Program to Support Health Sector Reform.,SECRETARIA DE FINANZAS,"GODOY,HUGO DANILO",Loan Operation,Policy-Based Loan,REPUBLICA DE HONDURAS,4030/BL-HO,HEALTH-HEALTH SYSTEM STRENGTHENING,Approved/Pending Eligibility,Honduras,1,HO-L1182,"The objective of the programmatic series is to enhance the coverage, efficiency, and quality of the National Health System in the delivery of services to improve the health of the population throughout the country. The first operation will support the preparation and adoption of tools to strengthen the Decentralized Management Model, as well as a legal and regulatory framework for implementing health reform and changing the service delivery and organization model. It will also support the formulation of the National Quality Strategy, the restructuring of the Ministry of Health budget, and the development of a human resources
management and control system. This is the first operation in a programmatic policy-based series (PBP), to be comprised of two contractually independent and technically linked loans.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),JA-L1037,Integrated Social Protection and Labor Program,MINISTRY OF LABOUR AND SOCIAL SECURITY,"HARRIS,DONNA ORETHA",Loan Operation,Investment Loan,JAMAICA,2889/OC-JA,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Jamaica,0,JA-L1037,"The purpose of this operation is to help preserve recent gains in poverty reduction and redudce vulnerability of the poor during a time of economic downturn. Specific objectives: (i) protect basic health, education, and safety net spending during the economic downturn; (ii) improve effectivness of reforms to important social safety net programs.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),JA-L1053,Integrated Support to Jamaica Social Protection Strategy,MINISTRY OF LABOUR AND SOCIAL SECURITY,"HARRIS,DONNA ORETHA",Loan Operation,Investment Loan,JAMAICA,3565/OC-JA,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Jamaica,0,JA-L1053,"The objective of the project is to support consumption, protect and promote the human capital accumulation of the beneficiaries of the Programme of Advancement Through Health and Education (PATH), and strengthen the overall capacity of the Ministry of Labour and Social Security (MLSS) to improve quality and access to the network of social services provided by the MLSS to the poor and vulnerable population.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),ME-G1004,Iniciative Mesoamerica Health 2015 - Mexico - Second Operation,Instituto de Salud del Estado de Chiapas,"TRISTAO,IGNEZ M.",Investment Grants,,,"GRT/HE-15373-ME, GRT/HE-15374-ME",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Mexico,1,ME-G1004,The project aims to close the gap in health equity in the state of Chiapas in the 30 poorest municipios in the state of Chiapas.,,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),ME-L1128,Growing healthy; strenghtening healthcare for Mexican Children,SECRETARIA DE SALUD,"PEREZ CUEVAS,RICARDO ENRIQUE",Loan Operation,Investment Loan,ESTADOS UNIDOS MEXICANOS,2823/OC-ME,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Mexico,0,ME-L1128,The proposed loan operation aims at strengthening the Mexican Health Care Sector. The focus will be on the program; Medical Insurance for the New Generation. the goal of this program is to protect families against financial risks due to health care expenditures. The program finances healthcare for children born since december 2006.,,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),ME-L1257,"Support For Stengthening Prospera, Social Inclusion Program",SECRETARIA DE DESARROLLO SOCIAL,"IBARRARAN,PABLO",Loan Operation,Investment Loan,ESTADOS UNIDOS MEXICANOS,3813/OC-ME,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Mexico,0,ME-L1257,"The objective of this operation is to contribute to the development of capabilities and to support consumption of poor families, through investments that improve their nutrition, health and education.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),NI-G1005,SALUD MESOAMERICA 2015: Second Individual Operation,MINISTERIO DE SALUD,"SANCHEZ-MONIN,EMMANUELLE",Investment Grants,,,"GRT/HE-14850-NI, GRT/HE-14851-NI",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Nicaragua,1,NI-G1005,"Enhancing the use and quality of community and institutional services for maternal, infant and child, with special emphasis on interventions from the communities.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),NI-L1054,Improving Family and Community Health in Highly Vulnerable Municipios,MINISTERIO DE SALUD,"PEREZ CUEVAS, RICARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE NICARAGUA,2527/BL-NI,HEALTH,Fully Disbursed,Nicaragua,0,NI-L1054,"To increase use by vulnerable populations of a set of good quality maternal and child health services under Nicaragua¿s Family and Community Health Model (MOSAFC). The ultimate goal is to improve health status of those populations and reduce inequalities, contributing to the achievement of the MDGs to reduce Maternal and Child mortality.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),NI-L1059,Program to accompany the implementation of the National Policy for children in P,MINISTERIO DE LA FAMILIA,"SANCHEZ-MONIN, EMMANUELLE",Loan Operation,Investment Loan,REPUBLICA DE NICARAGUA,2725/BL-NI,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Fully Disbursed,Nicaragua,0,NI-L1059,"The overall objective of the program is to foster the development of cognitive, emotional, motor, and social skills in children under six years of age in targeted communities. This will be pursued through the intermediate objectives of: (i) raising awareness, training, and educating parents to foster adequate nutrition, health, education, good treatment, and having them actively participate in the promotion and realization of early childhood rights; (ii) improving scattered populations¿ access to early childhood services; and (iii) improving the quality of care from public services.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),NI-L1068,Integrated Health Care Networks,MINISTERIO DE SALUD,"SANCHEZ-MONIN,EMMANUELLE",Loan Operation,Investment Loan,REPUBLICA DE NICARAGUA,"2789/BL-NI, 2789/BL-NI-1, 2789/BL-NI-2",HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Nicaragua,0,NI-L1068,Improve quality and coverage of basic health services in underserved areas.,,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),NI-L1081,Extending health care to Communities in the Dry Corridor Region,MINISTERIO DE SALUD,"PEREZ CUEVAS, RICARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE NICARAGUA,2986/BL-NI,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Nicaragua,0,NI-L1081,"Preliminarily: Improve access to comprehensive health and nutrition services for children younger than three years in impoverished communities of the Dry Corridor of Nicaragua. Specific objectives: support pilot strategies that improve the sustainability of the expansion of comprehensive health services in communities, extend coverage per woman in childbearing age and children attended.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),NI-L1082,Modernization of Infrastructure and Management of Hospitals - Western Region,MINISTERIO DE SALUD,"PEREZ CUEVAS,RICARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE NICARAGUA,3306/BL-NI,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Nicaragua,0,NI-L1082,"The program's goal is to improve public health services and access to those services in the western territory of Nicaragua, using state of the art in hospital management strategies, in order to help improve the state of health and welfare of the people of that territory.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),NI-L1095,Community Health Program for Rural Municipios,MINISTERIO DE SALUD,"SANCHEZ-MONIN,EMMANUELLE",Loan Operation,Investment Loan,REPUBLICA DE NICARAGUA,3696/BL-NI,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Nicaragua,0,NI-L1095,"Reduce health disparities and accelerate reductions in maternal and infant morbidity and
mortality in priority Local Comprehensive Health Care Systems (SILAIS) in the North Caribbean, Jinotega, Matagalpa, and the
Dry Corridor Region, specifically by broadening and improving access to and coverage of high-quality health promotion and
health care services under the family and community health model (paragraph 1.18).",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),PE-L1169,Improving Management for Universal Health Coverage Program I,MINISTERIO DE ECONOMIA Y FINANZAS,"GUANAIS DE AGUIAR,FREDERICO CAMPOS",Loan Operation,Policy-Based Loan,REPUBLICA DEL PERU,3586/OC-PE,HEALTH-HEALTH SERVICES,Approved/Pending Eligibility,Peru,0,PE-L1169,The objective of the programmatic series is to support management modernization of the health sector in order to achieve universal coverage of health care services. The operation¿s specific objectives are: (i) to improve the management of health investment; (ii) to support implementation of the integrated health service delivery networks model of organization; and (iii) to consolidate the financing of health care services through the Seguro Integral de Salud [Comprehensive Health Insurance] (SIS) as a public health insurance policy.,,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),PN-L1105,Social Inclusion and Development Program,MINISTERIO DE DESARROLLO SOCIAL,"PINZÓN ENCISO,LEONARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE PANAMA,"3512/OC-PN, 3512/OC-PN-1, 3512/OC-PN-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Panama,0,PN-L1105,The general objective is to contribute to the reduction of poverty and extreme poverty in Panama and better enable the Social Protection System to promote human capital accumulation. The specific objectives are to: (i) strengthen the Ministry of Social Development (MIDES) at the central and regional levels in its role as apex authority and implementation agency for social policies and programs; (ii) improve the targeting and distributive efficiency of social spending in conditional cash transfer programs (CCTPs); and (iii) narrow gaps in the coverage and quality of comprehensive early childhood services,,,,,NO,
