Cycle ID,Cycle Period,Cycle Name,Project Number,Operation Name,Execution Agency,Team Leader,Operation Type,Lending Instrument,Borrower,Operation Number,Sector,Operation Stage,Country Name,PMR Required,Related Operations,Objective,Impact Category,Risk Rating,Safeguard Performance Rationale,Safeguard Performance,Is Reformulated,Reformulation Date
29,March Cycle,Second period Jan-Dec 2018 (29),EC-L1076,Support the Extension of Social Protection and Comprehensive Health Care,MINISTERIO DE SALUD PUBLICA,"JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2431/OC-EC,HEALTH,Fully Disbursed,Ecuador,0,EC-L1076,"The general objective of the Program is to help improve health conditions of Ecuador's vulnerable population, by: i) improving the supply and quality of health services through strengthening the resolution capability and the articulation of the Ministry of Health operating units, in the framework of the Comprehensive Healthcare Model (emphasizing primary and basic secondary care), y (ii) the strenthening of the Integrated Health System, which contains both administrative/management and health statistical information generated by the Ministry of Health.",B,,"A la fecha de la supervisi¢n, a pesar de que el proyecto est† casi terminado y desembolsado en su totalidad, se identific¢ que los residuos s¢lidos peligrosos, generados por todos los centros de salud en operaci¢n financiados por el Programa, est†n siendo dispuestos en basureros a cielo abierto sin el debido tratamiento y disposici¢n adecuados. Cabe destacar que la segregaci¢n y manipulaci¢n de los residuos interiormente a los centros de salud est†n desarrolladas de forma apropiada.",Partially Unsatisfactory,NO,
29,March Cycle,Second period Jan-Dec 2018 (29),EC-L1107,Program to Support Integrated Early Childhood Development,MINISTERIO COORDINADOR DE DESARROLLO SOCIAL,"JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2787/OC-EC,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Closed,Ecuador,0,EC-L1107,"The Program's objective is to contribute to the overall development of children under 5 years of age who live in the country's most vulnerable parishes, through the consolidation of the Strategy for Integrated Early Child Development, a comprehensive model of care with a territorial, intercultural and gender sensitive approach, that includes the coordinated provision of maternal and child health services, early child development services, and early education for the population under 5 years of age.",B,,,,NO,
29,March Cycle,Second period Jan-Dec 2018 (29),EC-L1129,Strengthen Social Intersectoral Coordination Program,"Servicio de Gesti¢n Inmobiliaria del Sector P£blico, MINISTERIO COORDINADOR DE DESARROLLO SOCIAL","JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"3341/OC-EC, 3341/OC-EC-1, 3341/OC-EC-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1129,"The objective of the program is to strengthen the intersector coordination of the social sectors, by physically grouping together all the social sector ministries as well as developing and implementing an intersector coordination model that integrates processes and systems, permiting a better articulation at the national and local level.",B,,,,NO,
29,March Cycle,Second period Jan-Dec 2018 (29),EC-L1235,Strengthening of quality services of early childhood development,MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL,"JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,4607/OC-EC,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Approved,Ecuador,1,EC-L1235,"The objective of the project is to improve the quality and management of public early childhood development services,which are delivered via different modalities of care, including Early Childhood Development Centers (CDIs) and Growing with Our Children(CNH).",C,,,,NO,
29,March Cycle,Second period Jan-Dec 2018 (29),EC-L1236,Support Program for the Social Inclusion of People with Disabilities in Ecuador,MINISTERIO DE SALUD PUBLICA,"OCHOA, FRANCISCO JOSE",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"4634/OC-EC, 4634/OC-EC-1, 4634/OC-EC-2, 4634/OC-EC-3, 4634/OC-EC-4",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Approved,Ecuador,1,EC-L1236,"The objective is to promote the social inclusion of persons with disabilities over the course of their lives, through improvements in timely health care, quality education, daily care, and recreation",C,,,,NO,
29,March Cycle,Second period Jan-Dec 2018 (29),EC-L1238,SOCIAL SERVICES REFORMS TO PROMOTE GENDER AND DISABILITY EQUALITY IN ECUADOR,MINISTERIO DE ECONOMIA Y FINANZAS,"JOHANNSEN, JULIA",Loan Operation,Policy-Based Loan,REPUBLICA DE ECUADOR,4614/OC-EC,SOCIAL INVESTMENT-GENDER EQUALITY & WOMENíS EMPOWERMENT,Disbursing (From eligibility until all the Operations are closed),Ecuador,1,EC-L1238,"The objective of the program is to help improve the inclusion of persons with disabilities and enhance the physical autonomy of women, children, and adolescents by strengthening the regulatory, institutional, and operational framework of education, health, and social protection services.This is a multitranche policy-based loan that will have two tranches",B13,,,,NO,
29,March Cycle,Second period Jan-Dec 2018 (29),PE-L1169,Improving Management for Universal Health Coverage Program I,MINISTERIO DE ECONOMIA Y FINANZAS,"GUANAIS DE AGUIAR, FREDERICO CAMPOS",Loan Operation,Policy-Based Loan,REPUBLICA DEL PERU,3586/OC-PE,HEALTH-HEALTH SERVICES,Approved/Pending Eligibility,Peru,0,PE-L1169,The objective of the programmatic series is to support management modernization of the health sector in order to achieve universal coverage of health care services. The operation®s specific objectives are: (i) to improve the management of health investment; (ii) to support implementation of the integrated health service delivery networks model of organization; and (iii) to consolidate the financing of health care services through the Seguro Integral de Salud [Comprehensive Health Insurance] (SIS) as a public health insurance policy.,B13,,,,NO,
29,March Cycle,Second period Jan-Dec 2018 (29),PE-L1228,Program to Create Integrated Health Networks,MINISTERIO DE SALUD,"GUANAIS DE AGUIAR, FREDERICO CAMPOS",Loan Operation,Investment Loan,REPUBLICA DEL PERU,4726/OC-PE,HEALTH-HEALTH SERVICES,Approved,Peru,1,PE-L1228,"The objective of the program is to achieve adequate access for the population to timely,efficient, quality primary health services based on their needs. To this end, it proposes a reorganization of health service provider institutions (IPRESS) into integrated health networks to improve the effectiveness of the current care offering in metropolitan Lima and the priority regions of the country, and to enhance clinical support services in metropolitan Lima",B,Moderate,,,NO,
29,March Cycle,Second period Jan-Dec 2018 (29),VE-L1017,Support to the Action Social Center of Music Prog. Phase II,"FUNDACION DEL ESTADO ""SISTEMA NACIONAL DE ORQUESTAS INFANTILES Y JUVENILES""","ALEMAN, XIOMARA MARGARITA",Loan Operation,Investment Loan,REPUBLICA BOLIVARIANA DE VENEZUELA,1869/OC-VE,SOCIAL INVESTMENT,Disbursing (From eligibility until all the Operations are closed),Venezuela,0,VE-L1017,"The main objective is to contribute to the consolidation of the development and social integration of Venezuela by the musical formation as instrument for generating human capital, capacities, values, and coexistence personal atitudes in boys, girls and youngers participating in the Orquestras and Chorus System.",C,Moderate,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),BO-L1064,Grow Well to Live Well Early Childhood Development Program,"INTER-AMERICAN DEVELOPMENT BANK, MISTERIO DE SALUD Y DEPORTES","JOHANNSEN, JULIA",Loan Operation,Investment Loan,ESTADO PLURINACIONAL DE BOLIVIA,"2719/BL-BO, 2719/BL-BO-1, 2719/BL-BO-2",SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Fully Disbursed,Bolivia,0,BO-L1064,"The general objective of the program is to contribute to improving the cognitive, socio-emotional and physical development of Bolivian children, in a sustainable and culturally sensitive manner. More specifically, the program aims at implementing a program model of early childhood development, improving the access to and quality of services offered to children under 4 years of age.",,,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),BO-L1067,Strengthening of Integrated Health Networks in the Department of Potosi,MINISTERIO DE PREVISION SOCIAL Y SALUD PUBLICA,"BUSCARONS CUESTA, LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2614/BL-BO, 2614/BL-BO-1, 2614/BL-BO-2",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1067,"The objective of the program is to contribute to an improvement of the maternal and infant health status of the bolivian population, by strengthening the public health networks through an increased resolutive capacity of secondary care under the approach of the new model of Family Community and Intercultural Health.",,,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),BO-L1078,Improved access to health services in Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA, LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,2822/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1078,"The objective of the project is to improve the efficienc of health service production and the resolutive capacity of health networks in El Alto and Potosi to be able to attend to health requirements at the departmental level. The health networks will have greater capacity to resolve postponed or discouraged health needs, and will contribute to decongest reference hospitals at the national level. Given Bolivia's epidemilogical profile, the project's impact will be to contribute to the reduction of morbility and mortality, especially for mothers and infants. The project will complete and complement the functioning of health networks in Potosi and El Alto by constructing and equipping specialized hospitals in these cities.",,,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),BO-L1082,Improved Access to Health Services El Alto Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA, LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,3151/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1082,"The objective of the project is to increase the ability of the municipal health network to respond comprehensively and timely to a demand for health care for the city of El Alto and nearby rural areas in order to reduce mortality, particularly the maternal and morbidity and mortality from cervical cancer.",,,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),EC-L1076,Support the Extension of Social Protection and Comprehensive Health Care,MINISTERIO DE SALUD PUBLICA,"JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2431/OC-EC,HEALTH,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1076,"The general objective of the Program is to help improve health conditions of Ecuador's vulnerable population, by: i) improving the supply and quality of health services through strengthening the resolution capability and the articulation of the Ministry of Health operating units, in the framework of the Comprehensive Healthcare Model (emphasizing primary and basic secondary care), y (ii) the strenthening of the Integrated Health System, which contains both administrative/management and health statistical information generated by the Ministry of Health.",,,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),EC-L1107,Program to Support Integrated Early Childhood Development,MINISTERIO COORDINADOR DE DESARROLLO SOCIAL,"JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2787/OC-EC,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Fully Disbursed,Ecuador,0,EC-L1107,"The Program's objective is to contribute to the overall development of children under 5 years of age who live in the country's most vulnerable parishes, through the consolidation of the Strategy for Integrated Early Child Development, a comprehensive model of care with a territorial, intercultural and gender sensitive approach, that includes the coordinated provision of maternal and child health services, early child development services, and early education for the population under 5 years of age.",,,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),EC-L1129,Strengthen Social Intersectoral Coordination Program,"Servicio de Gesti¢n Inmobiliaria del Sector P£blico, MINISTERIO COORDINADOR DE DESARROLLO SOCIAL","JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"3341/OC-EC, 3341/OC-EC-1, 3341/OC-EC-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1129,"The objective of the program is to strengthen the intersector coordination of the social sectors, by physically grouping together all the social sector ministries as well as developing and implementing an intersector coordination model that integrates processes and systems, permiting a better articulation at the national and local level.",,,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),PE-L1169,Improving Management for Universal Health Coverage Program I,MINISTERIO DE ECONOMIA Y FINANZAS,"GUANAIS DE AGUIAR, FREDERICO CAMPOS",Loan Operation,Policy-Based Loan,REPUBLICA DEL PERU,3586/OC-PE,HEALTH-HEALTH SERVICES,Approved/Pending Eligibility,Peru,0,PE-L1169,The objective of the programmatic series is to support management modernization of the health sector in order to achieve universal coverage of health care services. The operation®s specific objectives are: (i) to improve the management of health investment; (ii) to support implementation of the integrated health service delivery networks model of organization; and (iii) to consolidate the financing of health care services through the Seguro Integral de Salud [Comprehensive Health Insurance] (SIS) as a public health insurance policy.,,,,,NO,
28,September Cycle,First period Jan-Jun 2018 (28),VE-L1017,Support to the Action Social Center of Music Prog. Phase II,"FUNDACION DEL ESTADO ""SISTEMA NACIONAL DE ORQUESTAS INFANTILES Y JUVENILES""","ALEMAN, XIOMARA MARGARITA",Loan Operation,Investment Loan,REPUBLICA BOLIVARIANA DE VENEZUELA,1869/OC-VE,SOCIAL INVESTMENT,Disbursing (From eligibility until all the Operations are closed),Venezuela,0,VE-L1017,"The main objective is to contribute to the consolidation of the development and social integration of Venezuela by the musical formation as instrument for generating human capital, capacities, values, and coexistence personal atitudes in boys, girls and youngers participating in the Orquestras and Chorus System.",,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),BO-L1064,Grow Well to Live Well Early Childhood Development Program,MISTERIO DE SALUD Y DEPORTES,"ALVARADO, NOHORA ROCIO",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2719/BL-BO, 2719/BL-BO-1, 2719/BL-BO-2",SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Fully Disbursed,Bolivia,0,BO-L1064,"The general objective of the program is to contribute to improving the cognitive, socio-emotional and physical development of Bolivian children, in a sustainable and culturally sensitive manner. More specifically, the program aims at implementing a program model of early childhood development, improving the access to and quality of services offered to children under 4 years of age.",,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),BO-L1067,Strengthening of Integrated Health Networks in the Department of Potosi,MINISTERIO DE PREVISION SOCIAL Y SALUD PUBLICA,"BUSCARONS CUESTA, LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2614/BL-BO, 2614/BL-BO-1, 2614/BL-BO-2",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1067,"The objective of the program is to contribute to an improvement of the maternal and infant health status of the bolivian population, by strengthening the public health networks through an increased resolutive capacity of secondary care under the approach of the new model of Family Community and Intercultural Health.",,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),BO-L1078,Improved access to health services in Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA, LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,2822/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1078,"The objective of the project is to improve the efficienc of health service production and the resolutive capacity of health networks in El Alto and Potosi to be able to attend to health requirements at the departmental level. The health networks will have greater capacity to resolve postponed or discouraged health needs, and will contribute to decongest reference hospitals at the national level. Given Bolivia's epidemilogical profile, the project's impact will be to contribute to the reduction of morbility and mortality, especially for mothers and infants. The project will complete and complement the functioning of health networks in Potosi and El Alto by constructing and equipping specialized hospitals in these cities.",,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),BO-L1082,Improved Access to Health Services El Alto Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA, LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,3151/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1082,"The objective of the project is to increase the ability of the municipal health network to respond comprehensively and timely to a demand for health care for the city of El Alto and nearby rural areas in order to reduce mortality, particularly the maternal and morbidity and mortality from cervical cancer.",,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),EC-L1076,Support the Extension of Social Protection and Comprehensive Health Care,MINISTERIO DE SALUD PUBLICA,"JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2431/OC-EC,HEALTH,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1076,"The general objective of the Program is to help improve health conditions of Ecuador's vulnerable population, by: i) improving the supply and quality of health services through strengthening the resolution capability and the articulation of the Ministry of Health operating units, in the framework of the Comprehensive Healthcare Model (emphasizing primary and basic secondary care), y (ii) the strenthening of the Integrated Health System, which contains both administrative/management and health statistical information generated by the Ministry of Health.",,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),EC-L1107,Program to Support Integrated Early Childhood Development,MINISTERIO COORDINADOR DE DESARROLLO SOCIAL,"JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2787/OC-EC,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Fully Disbursed,Ecuador,0,EC-L1107,"The Program's objective is to contribute to the overall development of children under 5 years of age who live in the country's most vulnerable parishes, through the consolidation of the Strategy for Integrated Early Child Development, a comprehensive model of care with a territorial, intercultural and gender sensitive approach, that includes the coordinated provision of maternal and child health services, early child development services, and early education for the population under 5 years of age.",,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),EC-L1129,Strengthen Social Intersectoral Coordination Program,"Servicio de Gesti¢n Inmobiliaria del Sector P£blico, MINISTERIO COORDINADOR DE DESARROLLO SOCIAL","JOHANNSEN, JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"3341/OC-EC, 3341/OC-EC-1, 3341/OC-EC-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1129,"The objective of the program is to strengthen the intersector coordination of the social sectors, by physically grouping together all the social sector ministries as well as developing and implementing an intersector coordination model that integrates processes and systems, permiting a better articulation at the national and local level.",,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),PE-L1169,Improving Management for Universal Health Coverage Program I,MINISTERIO DE ECONOMIA Y FINANZAS,"GUANAIS DE AGUIAR, FREDERICO CAMPOS",Loan Operation,Policy-Based Loan,REPUBLICA DEL PERU,3586/OC-PE,HEALTH-HEALTH SERVICES,Approved/Pending Eligibility,Peru,0,PE-L1169,The objective of the programmatic series is to support management modernization of the health sector in order to achieve universal coverage of health care services. The operation®s specific objectives are: (i) to improve the management of health investment; (ii) to support implementation of the integrated health service delivery networks model of organization; and (iii) to consolidate the financing of health care services through the Seguro Integral de Salud [Comprehensive Health Insurance] (SIS) as a public health insurance policy.,,,,,NO,
26,March Cycle,Second period Jan-Dec 2017 (26),VE-L1017,Support to the Action Social Center of Music Prog. Phase II,"FUNDACION DEL ESTADO ""SISTEMA NACIONAL DE ORQUESTAS INFANTILES Y JUVENILES""","ALEMAN, XIOMARA MARGARITA",Loan Operation,Investment Loan,REPUBLICA BOLIVARIANA DE VENEZUELA,1869/OC-VE,SOCIAL INVESTMENT,Disbursing (From eligibility until all the Operations are closed),Venezuela,0,VE-L1017,"The main objective is to contribute to the consolidation of the development and social integration of Venezuela by the musical formation as instrument for generating human capital, capacities, values, and coexistence personal atitudes in boys, girls and youngers participating in the Orquestras and Chorus System.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BO-L1064,Grow Well to Live Well Early Childhood Development Program,MISTERIO DE SALUD Y DEPORTES,"ALVARADO,NOHORA ROCIO",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2719/BL-BO, 2719/BL-BO-1, 2719/BL-BO-2",SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1064,"The general objective of the program is to contribute to improving the cognitive, socio-emotional and physical development of Bolivian children, in a sustainable and culturally sensitive manner. More specifically, the program aims at implementing a program model of early childhood development, improving the access to and quality of services offered to children under 4 years of age.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BO-L1067,Strengthening of Integrated Health Networks in the Department of Potosi,MINISTERIO DE PREVISION SOCIAL Y SALUD PUBLICA,"BUSCARONS CUESTA,LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2614/BL-BO, 2614/BL-BO-1, 2614/BL-BO-2",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1067,"The objective of the program is to contribute to an improvement of the maternal and infant health status of the bolivian population, by strengthening the public health networks through an increased resolutive capacity of secondary care under the approach of the new model of Family Community and Intercultural Health.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BO-L1078,Improved access to health services in Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA,LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,2822/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1078,"The objective of the project is to improve the efficienc of health service production and the resolutive capacity of health networks in El Alto and Potosi to be able to attend to health requirements at the departmental level. The health networks will have greater capacity to resolve postponed or discouraged health needs, and will contribute to decongest reference hospitals at the national level. Given Bolivia's epidemilogical profile, the project's impact will be to contribute to the reduction of morbility and mortality, especially for mothers and infants. The project will complete and complement the functioning of health networks in Potosi and El Alto by constructing and equipping specialized hospitals in these cities.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),BO-L1082,Improved Access to Health Services El Alto Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA,LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,3151/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1082,"The objective of the project is to increase the ability of the municipal health network to respond comprehensively and timely to a demand for health care for the city of El Alto and nearby rural areas in order to reduce mortality, particularly the maternal and morbidity and mortality from cervical cancer.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),EC-L1076,Support the Extension of Social Protection and Comprehensive Health Care,MINISTERIO DE SALUD PUBLICA,"JOHANNSEN,JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2431/OC-EC,HEALTH,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1076,"The general objective of the Program is to help improve health conditions of Ecuador's vulnerable population, by: i) improving the supply and quality of health services through strengthening the resolution capability and the articulation of the Ministry of Health operating units, in the framework of the Comprehensive Healthcare Model (emphasizing primary and basic secondary care), y (ii) the strenthening of the Integrated Health System, which contains both administrative/management and health statistical information generated by the Ministry of Health.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),EC-L1107,Program to Support Integrated Early Childhood Development,MINISTERIO COORDINADOR DE DESARROLLO SOCIAL,"JOHANNSEN,JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,2787/OC-EC,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Fully Disbursed,Ecuador,0,EC-L1107,"The Program's objective is to contribute to the overall development of children under 5 years of age who live in the country's most vulnerable parishes, through the consolidation of the Strategy for Integrated Early Child Development, a comprehensive model of care with a territorial, intercultural and gender sensitive approach, that includes the coordinated provision of maternal and child health services, early child development services, and early education for the population under 5 years of age.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),EC-L1129,Strengthen Social Intersectoral Coordination Program,"MINISTERIO COORDINADOR DE DESARROLLO SOCIAL, Servicio de Gesti¢n Inmobiliaria del Sector P£blico","JOHANNSEN,JULIA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"3341/OC-EC, 3341/OC-EC-1, 3341/OC-EC-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1129,"The objective of the program is to strengthen the intersector coordination of the social sectors, by physically grouping together all the social sector ministries as well as developing and implementing an intersector coordination model that integrates processes and systems, permiting a better articulation at the national and local level.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),PE-L1169,Improving Management for Universal Health Coverage Program I,MINISTERIO DE ECONOMIA Y FINANZAS,"GUANAIS DE AGUIAR,FREDERICO CAMPOS",Loan Operation,Policy-Based Loan,REPUBLICA DEL PERU,3586/OC-PE,HEALTH-HEALTH SERVICES,Approved/Pending Eligibility,Peru,0,PE-L1169,The objective of the programmatic series is to support management modernization of the health sector in order to achieve universal coverage of health care services. The operation®s specific objectives are: (i) to improve the management of health investment; (ii) to support implementation of the integrated health service delivery networks model of organization; and (iii) to consolidate the financing of health care services through the Seguro Integral de Salud [Comprehensive Health Insurance] (SIS) as a public health insurance policy.,,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),VE-L1017,Support to the Action Social Center of Music Prog. Phase II,"FUNDACION DEL ESTADO ""SISTEMA NACIONAL DE ORQUESTAS INFANTILES Y JUVENILES""","ALEMAN,XIOMARA MARGARITA",Loan Operation,Investment Loan,REPUBLICA BOLIVARIANA DE VENEZUELA,1869/OC-VE,SOCIAL INVESTMENT,Disbursing (From eligibility until all the Operations are closed),Venezuela,0,VE-L1017,"The main objective is to contribute to the consolidation of the development and social integration of Venezuela by the musical formation as instrument for generating human capital, capacities, values, and coexistence personal atitudes in boys, girls and youngers participating in the Orquestras and Chorus System.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1064,Grow Well to Live Well Early Childhood Development Program,MISTERIO DE SALUD Y DEPORTES,"ALVARADO,NOHORA ROCIO",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2719/BL-BO, 2719/BL-BO-1, 2719/BL-BO-2",SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Disbursing (From eligibility until all the Operations are closed),Bolivia,,BO-L1064,"The general objective of the program is to contribute to improving the cognitive, socio-emotional and physical development of Bolivian children, in a sustainable and culturally sensitive manner. More specifically, the program aims at implementing a program model of early childhood development, improving the access to and quality of services offered to children under 4 years of age.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1067,Strengthening of Integrated Health Networks in the Department of Potosi,MINISTERIO DE PREVISION SOCIAL Y SALUD PUBLICA,"BUSCARONS CUESTA,LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2614/BL-BO, 2614/BL-BO-1, 2614/BL-BO-2",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,,BO-L1067,"The objective of the program is to contribute to an improvement of the maternal and infant health status of the bolivian population, by strengthening the public health networks through an increased resolutive capacity of secondary care under the approach of the new model of Family Community and Intercultural Health.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1070,Master Registry of Beneficiaries Program,MINISTERIO DE PLANIFICACION DEL DESARROLLO,"ALVARADO,NOHORA ROCIO",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,2637/BL-BO,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Fully Disbursed,Bolivia,,BO-L1070,"The general objective of the program is to improve the quality and coverage of registries of current and future beneficiaries of social programs in Bolivia. The specific objectives will be: (i) to improve monitoring of the coverage of the selected programs, by integrating data from their registries in a single database; and (ii) to expand the coverage and scope of this master registry by inputting primary data from a census so that future social programs can select their beneficiaries using poverty-targeted criteria.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1078,Improved access to health services in Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA,LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,2822/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,,BO-L1078,"The objective of the project is to improve the efficienc of health service production and the resolutive capacity of health networks in El Alto and Potosi to be able to attend to health requirements at the departmental level. The health networks will have greater capacity to resolve postponed or discouraged health needs, and will contribute to decongest reference hospitals at the national level. Given Bolivia's epidemilogical profile, the project's impact will be to contribute to the reduction of morbility and mortality, especially for mothers and infants. The project will complete and complement the functioning of health networks in Potosi and El Alto by constructing and equipping specialized hospitals in these cities.",,,,,NO,
