"","project_number","outcomes","Country Name","Baseline Year","Long.op.name","objectives","Objective","outcomes_indicators","outcomes_units","outcomes_means","health","malaria","covid","outcomes_revised","old_outcome","verbs","direct_object","indirect_object"
"711","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","Hospital admission rates of patients with hypertension acute complications","hospital admissions of hipertension acute complications/10000 patients with hypertension","Ministry of Health hospital discharges summaries",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"712","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of patients with diabetes that were treated according to management protocols (target health centres)","%","Annual project audit",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"713","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of patients with diabetes that were treated according to management protocols (target health centres)","%","Annual project audit",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"714","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To improve access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management to provide more efficient and higher quality care.","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of patients with hypertension treated according to management chronic care model (CCM) protocols for hypertension (target health centres)","%","Annual project audit",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"715","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","Hospital admission rates of patients with hypertension acute complications","hospital admissions of hipertension acute complications/10000 patients with hypertension","Ministry of Health hospital discharges summaries",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"716","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To improve access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management to provide more efficient and higher quality care.","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of patients with diabetes that were treated according to management protocols (target health centres)","%","Annual project audit",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"717","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of patients with hypertension who were treated according to management protocols (target health centres)","%","Annual project audit",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"718","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2013,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To improve access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management to provide more efficient and higher quality care.","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of men age 18 years+ with hypertension that have their blood pressure controlled.","%","Jamaica Health and Lifestyle Survey (JHLS)",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"719","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of patients with diabetes treated according to management CCM protocols for diabetes (target health centres)","%","Annual project audit",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"720","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of patients with diabetes treated according to management CCM protocols for diabetes (target health centres)","%","Annual project audit",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"721","JA-L1049","To provide more efficient and higher quality care for patients with chronic non-communicable diseases","Jamaica",2019,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To improve access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management to provide more efficient and higher quality care.","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","Hospital admission rates of patients with hypertension acute complications","hospital admissions of hipertension acute complications/10000 patients with hypertension","Ministry of Health hospital discharges summaries",TRUE,FALSE,FALSE,"To provide more efficient and higher quality care for patients with chronic non-communicable diseases",1,"provide","efficiency and quality","non-communicable diseases"
"722","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2013,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of population aged 15-74 who does not meet the recommended daily intake of vegetables (national level)","%","Jamaica Health and Lifestyle Survey (JHLS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"723","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2008,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To improve access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management to provide more efficient and higher quality care.","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of population aged 15-74 who does not meet the recommended daily intake of vegetables (national level)","%","Jamaica Health and Lifestyle Survey (JHLS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"724","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2008,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of population aged 15-74 who does not meet the recommended daily intake of vegetables (national level)","%","Jamaica Health and Lifestyle Survey (JHLS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"725","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2008,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of population aged 15-74 who does not meet the recommended daily intake of vegetables (national level)","%","Jamaica Health and Lifestyle Survey (JHLS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"726","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of female students aged 13-15 years who smoke cigarettes","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"727","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of female students aged 13-15 years who smoke cigarettes","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"728","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of female students aged 13-15 years who are insufficiently physically active","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"729","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of female students aged 13-15 years who are insufficiently physically active","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"730","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of students aged 13-15 years who are sedentary – Males (national level)","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"731","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To improve access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management to provide more efficient and higher quality care.","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of male students aged 13-15 years who smoke cigarettes","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"732","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2013,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To improve access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management to provide more efficient and higher quality care.","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of population aged 15-74 who does not meet the recommended daily intake of vegetables (national level)","%","Jamaica Health and Lifestyle Survey (JHLS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"733","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To improve access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management to provide more efficient and higher quality care.","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of students aged 13-15 years who are sedentary – Males (national level)","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"734","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of male students aged 13-15 years who smoke cigarettes","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"735","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of students aged 13-15 years who are sedentary – Males (national level)","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"736","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+To strenghten comprehensive policies for the prevention of non-communicable chronic diseases","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of male students aged 13-15 years who are insufficiently physically active","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"737","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2017,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of male students aged 13-15 years who are insufficiently physically active","%","Global school-based student health survey (GSHS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
"738","JA-L1049","To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors","Jamaica",2013,"JA-L1049 - Support for the Health Systems Strengthening for the Prevention and Care Management of Non-communicable Diseases Programme","+The Programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of NCD risk factors and an improved access to an upgraded and integrated primary and secondary health network in prioritized areas","The programme objective is to contribute to the improvement of the health of Jamaica's population by strengthening comprehensive policies for the prevention of Non-Communicable (Chronic) Diseases (NCDs)risk factors and improved access to an upgraded and integrated primary and secondary health network in prioritized areas with an emphasis on chronic disease management, that provide more efficient and higher quality care.The policy-based operation of this hybrid programme is the first of a programmatic policy-based loan series, which will be made up of two contractually independent and technically linked loans, as per document Policy-based Loans Guidelines for Preparation and Implementation (CS-3633-2).","% of population aged 15-74 who does not meet the recommended daily intake of vegetables (national level)","%","Jamaica Health and Lifestyle Survey (JHLS)",TRUE,FALSE,FALSE,"To strenghten comprehensive policies to prevent non-communicable (chronic) diseases risk factors",1,"strenghten","policies","non-communicable diseases"
